pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,0.309346652,0.769899234,0.56943433,1.140691924,3034,16,NUP214;NUP133;NUP85;NUP153
REACTOME_PROTEIN_LOCALIZATION,0.3095,0.769899234,0.512126374,1.087513961,3094,53,UBE2J2;SGTA;CYC1;USP9X;PMPCA;PEX14;SLC25A17;UBE2D2;ECH1;TIMM44;ATAD1;CS;GFER;TIMM50;GET4;DECR2;PEX5;ACO2;IDE;SAMM50;PEX10;STX5;UBL4A;MTX2
REACTOME_SIGNALING_BY_WNT,0.311168883,0.769899234,0.493177927,1.0635715,3111,105,GNB1;AXIN1;KMT2D;CREBBP;RHOA;PSMD13;AP2A2;EP300;SMARCA4;TNRC6B;KREMEN2;CUL1;CSNK1A1;YWHAZ;AKT1;RUVBL1;TNRC6A;CSNK1G2;TNKS;TLE3;DVL1;CCDC88C;WNT11;NLK;NFATC1;LEF1;RBX1;DVL3;PSME4;PSMA4;PLCB1;AGO3;CSNK2A1;AP2S1;PPP2R1B;PSMF1;AP2B1
REACTOME_SPHINGOLIPID_METABOLISM,0.314182403,0.769899234,0.541879963,1.117177668,3127,24,CPTP;ESYT2;PRKD2;CSNK1G2;CERK;SPHK2
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,0.314297205,0.769899234,0.54451421,1.119452512,3125,23,OGDH;HAGH;SDHA;DLD;CS;PPARD;ACO2
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,0.314397748,0.769899234,0.544308547,1.119029695,3126,23,NUP214;NUP133;UBE2I;NUP85;NUP153;PML;PIAS4;PIAS1;VHL
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,0.315636291,0.769899234,0.537881687,1.113959873,3144,26,CREBBP;FASN;PMVK;SREBF2;CHD9;SP1;MTF1;SQLE;NFYC
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,0.317242071,0.769899234,0.537384632,1.112930465,3160,26,CAPZB;PTGES3;FKBP5;TUBB4B;DNAJA1;DNAJB1;DYNC1H1;TUBA1A;DCTN1;STIP1;CAPZA1
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,0.3214,0.769899234,0.512013353,1.084443611,3213,49,CSNK1D;HAUS8;PAFAH1B1;CUL1;TUBB4B;CNTRL;DYNC1H1;RAB8A;CKAP5;TUBA1A;PPP1R12A;PCNT;DCTN1;FBXW11;ODF2;TUBG1
REACTOME_RRNA_PROCESSING,0.322,0.769899234,0.505061767,1.076123603,3219,62,EXOSC4;PWP2;MTERF4;CSNK1D;BOP1;NOP14;RPS5;RPLP2;NHP2;RPS15;NOC4L
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.322393436,0.769899234,0.522800154,1.095360324,3221,36,ARFGAP3;SURF4;KLC2;USE1;KLC1;KIF1B;TUBB4B;TUBA1A;KIF5B;COPZ1;ARFGAP1;ARF1;GBF1;KIF20A;KDELR1;COPB1;COPE;NBAS;ARF3;KIFC2
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.323707593,0.769899234,0.553264899,1.123890513,3205,19,EIF3G;RPS5;PABPC1;RPS15;EIF3B
REACTOME_ONCOGENIC_MAPK_SIGNALING,0.323794277,0.769899234,0.519753189,1.092656387,3235,40,MAP2K2;ACTG1;ZC3HAV1;ACTB;YWHAB;IQGAP1;MARK3;DUSP16;RAF1;PEBP1;AP3B1;MAPK1;QKI;MAP3K11
REACTOME_PROTEIN_FOLDING,0.325027519,0.769899234,0.523566745,1.095844102,3247,35,GNB1;FBXW5;ACTB;AP3M1;WRAP53;TUBB4B;TBCD;TUBA1A
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,0.325667433,0.769899234,0.479561677,1.04684582,3256,180,SPTAN1;MAP2K2;ACTG1;ARHGAP35;ARHGAP39;MYH9;RRAS;RNPS1;RHOA;PSMD13;AP2A2;SMARCA4;GRIN1;GRB2;NCK2;ACTB;RPS6KA5;RPS6KA3;ARPC2;RPS5;PSEN1;SREBF2;TUBB4B;FARP2;RPLP2;PABPC1;DLG1;SPTBN1;ARHGEF12;GAB1;CLTCL1;MAPK14;RPS15;LHX3;AGRN;SDCBP;TUBA1A
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,0.328265653,0.769899234,0.512594413,1.083543755,3281,46,TICAM1;S100B;CUL1;IKBKG;RPS6KA5;TRAF3;RPS6KA3;UBE2D2;ATF1;RELA;VRK3;MAPK14;TNIP2;FBXW11;PPP2R1B;NFKB1;PTPN11;MAPK1
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,0.330744402,0.769899234,0.546450703,1.113700783,3278,20,UBE2I;UIMC1;PPP5C;BRCC3;BAZ1B;PIAS4;RNF168;EYA3;ATM;RNF8
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,0.3319992,0.769899234,0.517764585,1.088475824,3317,40,RAD52;NUP214;NUP133;UBE2I;STAG2;NUP85;NUP153;PML;PIAS4;RNF168;RPA1;SMC5;PIAS1;PARP1
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.3326,0.769899234,0.50739075,1.076452331,3325,52,GNB1;PRKAG1;PDPK1;AP2A2;GRIN1;GNAI2;RPS6KA3;TUBB4B;DLG1;TUBA1A;PRKAR1A;PLCB1;AP2S1;AP2B1;MAPK1;RAC1
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.332832532,0.769899234,0.525230581,1.093600669,3322,31,PRKAG1;PDPK1;GRIN1;RPS6KA3;TUBB4B;DLG1;TUBA1A;PRKAR1A
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,0.335073803,0.769899234,0.53268752,1.100956915,3336,25,CBFB;PSMD13;EP300
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,0.337602562,0.769899234,0.516280877,1.085356682,3373,40,PELI1;S100B;CUL1;IKBKG;RPS6KA5;RPS6KA3;ATF1;RELA;VRK3;MAPK14;TNIP2;FBXW11
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.340670335,0.769899234,0.515445194,1.083135461,3404,39,EXOSC4;SET;PSMD13;NUP214;YWHAB;YWHAZ;AKT1;PABPC1;DCP1A;MAPK14;ELAVL1;PSME4;PSMA4;PSMF1;PSMB2;XRN1
REACTOME_RAC2_GTPASE_CYCLE,0.341304783,0.769899234,0.516861745,1.084006491,3410,37,ARHGAP35;ARHGAP39;WASF2;GIT2;IQGAP1;TAOK3;ANKLE2
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,0.343486974,0.769899234,0.524561217,1.090287411,3427,29,GNA13;RHOA;AKAP13;PSEN1;RELA;ARHGEF12;SQSTM1;ARHGEF1;NFKB1;RAC1;ARHGDIA;HDAC1;ADAM17;SOS1
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,0.345819871,0.769899234,0.545930257,1.108991079,3424,19,GNA13;AKAP13;PSEN1;ARHGEF12;SQSTM1;ARHGEF1;RAC1;SOS1;APH1B;ARHGEF18
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,0.349379504,0.769899234,0.517962621,1.082749564,3490,34,SMG6;RNPS1;RPS5;RPLP2;PABPC1;DCP1A;PNRC2;RPS15;SMG7;CASC3;GSPT1;SMG1;RPS6;ETF1;UPF1;EIF4A3;RPS25;PPP2R1A;RPS13;RPL27;RPL13
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,0.350291575,0.769899234,0.533492034,1.096792309,3483,23,CHD3;POLR2L;GATAD2B;ERCC2;UBTF;GATAD2A;CBX3;TTF1;RBBP7;ERCC3;POLR1C;HDAC1
REACTOME_INTRAFLAGELLAR_TRANSPORT,0.351442259,0.769899234,0.55310133,1.107973627,3447,16,TTC30B;TUBB4B;CLUAP1;TUBA1A;DYNLRB1;TRIP11
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS,0.351639427,0.769899234,0.55107356,1.110252512,3463,17,NUP214;NUP133;NUP85;NUP153
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,0.351639427,0.769899234,0.551089603,1.110284835,3463,17,STAT5B;GRB2;RAPGEF1;YWHAZ;FYN;CRKL;PTPN11
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,0.352784603,0.769899234,0.557626311,1.111057364,3445,15,RHOA;IKBKG;TRAF3;VCP;TNIP2;OTUB1;ZRANB1;RIPK1;TRIM4;PTEN
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,0.352805148,0.769899234,0.532706454,1.095177255,3508,23,EXOSC4;DDX6;PABPC1;DCP1A;CNOT6L;TTC37;CNOT4;CNOT6;XRN1;CNOT10;EIF4A3;LSM4
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,0.356879607,0.770135322,0.556079227,1.107974836,3485,15,GNA13;AKAP13;ARHGEF12;ARHGEF1;RAC1;SOS1
REACTOME_EXTENSION_OF_TELOMERES,0.357070809,0.770135322,0.537416169,1.095287836,3539,20,PPP6R3;POLA2;WRAP53;RUVBL1;NHP2;CTC1;RPA1;RFC1;DNA2;RTEL1;PPP6C;POLD3;PRIM1;ANKRD28;RFC2
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,0.3584,0.770135322,0.49944431,1.062220684,3583,57,ACTG1;PAFAH1B1;RHOA;ACTB;NUP133;KNTC1;NUP85;TUBB4B;DYNC1H1;DVL1;CKAP5;TUBA1A;NDEL1;CENPC;DVL3;NDC80;TAOK1;MAD1L1;PPP2R1B;AHCTF1
REACTOME_INTERLEUKIN_17_SIGNALING,0.35918735,0.770135322,0.515081425,1.076726708,3588,34,IL17C;CUL1;IKBKG;RPS6KA5;RPS6KA3;ATF1;VRK3;MAPK14;TNIP2;FBXW11;PPP2R1B;NFKB1;MAPK1
REACTOME_SIGNALING_BY_NTRKS,0.3613,0.771041436,0.497418661,1.059285435,3612,61,MAP2K2;RHOA;AP2A2;EP300;GRB2;RAPGEF1;YWHAB;RPS6KA5;RPS6KA3;ATF1;NELFB;VRK3;GAB1;MAPK14;FYN;CRKL;AP2S1;PPP2R1B;AP2B1;PTPN11;MAPK1;RAC1;IRS2;SOS1;PPP2R1A;STAT3
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,0.362896746,0.771041436,0.526083706,1.084610997,3612,24,POLR2A;PRPF6;POLR2L;PDCD7;YBX1;SF3B2
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,0.365297721,0.771041436,0.5226536,1.08021884,3637,25,NUP214;SYMPK;NUP133;NUP85;NUP153;SLBP;CPSF1
REACTOME_ONCOGENE_INDUCED_SENESCENCE,0.36656177,0.771041436,0.546088842,1.100209759,3610,17,TNRC6B;MDM4;TNRC6A;CDKN2D;SP1;AGO3;MAPK1;MOV10;TNRC6C
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,0.368813628,0.771041436,0.533029947,1.088694445,3658,21,CHD3;POLR2L;GATAD2B;ERCC2;UBTF;GATAD2A;TTF1;RBBP7;ERCC3;POLR1C;HDAC1
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,0.372374475,0.771041436,0.50196291,1.061070435,3722,46,KLC2;AP2A2;CAPZB;KLC1;TUBB4B;DYNC1H1;TUBA1A;KIF5B;CANX;DCTN1;AP1G1;AP1M1;CTSS;ARF1;CTSK;AP2S1;SEC24A;AP2B1;CAPZA1;SEC31A
REACTOME_CARDIAC_CONDUCTION,0.372842232,0.771041436,0.519746906,1.076402509,3714,26,ATP1A1;ATP2A3;ATP2A2;KCNK7;KCNK16
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,0.375788525,0.771041436,0.513181955,1.069365183,3752,32,MAP3K5;MINK1;MAP4K4;TNRC6B;MDM4;TNRC6A;CDKN2D;MAPK14
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.376,0.771041436,0.490720763,1.049668031,3759,70,AXIN1;KMT2D;CREBBP;PSMD13;EP300;SMARCA4;KREMEN2;CSNK1A1;YWHAZ;AKT1;RUVBL1;CSNK1G2;TNKS;TLE3;DVL1;CCDC88C;LEF1;RBX1;DVL3;PSME4;PSMA4;CSNK2A1;PPP2R1B;PSMF1
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,0.378340081,0.771041436,0.539381477,1.090219979,3737,18,NUP214;NUP133;NUP85;NUP153
REACTOME_HATS_ACETYLATE_HISTONES,0.380890445,0.771041436,0.502162143,1.058499321,3806,43,EP400;CREBBP;KANSL2;EP300;BRD1;ACTB;RUVBL1;OGT;MORF4L1;PHF20;EPC1;RBBP7;ELP3;HAT1;KAT7;ING4
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,0.381581602,0.771041436,0.530161755,1.080502886,3782,20,NUP214;NUP133;UBE2I;NUP85;NUP153;PIAS4
REACTOME_RHOF_GTPASE_CYCLE,0.381585626,0.771041436,0.539822515,1.087584938,3758,17,ARHGAP39;CAPZB;ACTB;SLC4A7;RHOF
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.381594845,0.771041436,0.526053363,1.077563982,3789,22,ACTB;RUVBL1;CUL4A;CUL4B;ACTR8;RBX1;PARP1;COPS7A;RAD23B;INO80;GPS1;PARP2
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.384087237,0.772612066,0.532848018,1.082416098,3803,19,AP2A2;LDLR;P4HB;HDLBP;SOAT1;MBTPS1;AP2S1;AP2B1;AMN;PCSK9;NPC1
REACTOME_IRS_MEDIATED_SIGNALLING,0.38661147,0.772612066,0.531980049,1.080652924,3828,19,PDPK1;GRB2;FGF22;GAB1;FLT3LG;PTPN11;IRS2;PIK3C3;SOS1
REACTOME_PI_METABOLISM,0.388333,0.772612066,0.501227115,1.055678744,3880,42,SBF1;INPP5E;SACM1L;RAB14;RUFY1;GDE1;PI4KB;PNPLA7;PLEKHA4;PITPNB;ARF1;MTM1;PI4KA;PIK3C3;PNPLA6;TNFAIP8;PTEN;PIP4K2A;ARF3
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,0.39105412,0.772612066,0.530398695,1.077440596,3872,19,UBE2J2;UBE2L3;PEX14;UBE2D2;VCP;PEX5;RNF40;PRKDC;PEX10
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,0.391739174,0.772612066,0.493664002,1.049156433,3916,55,CREBBP;NFATC3;PDPK1;PSMD13;EP300;CUL1;IKBKG;RPS6KA5;UBE2D2;RELA;FYN;NFATC1;FBXW11;PSME4;RAF1;PSMA4;PSMF1;NFKB1;PSMB2
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.391813451,0.772612066,0.506759372,1.059330281,3914,34,SKI;USP9X;RHOA;CCNT1;NCOR1;RBL1;STUB1;SP1;PARP1;TRIM33
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,0.395167895,0.774137343,0.541648817,1.079222581,3859,15,STAT5B;GRB2;CNTRL;GAB1;ZMYM2;FGFR1OP2;SOS1;STAT3
REACTOME_NEURONAL_SYSTEM,0.396360364,0.774137343,0.478787249,1.032068229,3963,103,GNB1;GLS;PRKAG1;SLC38A1;PDPK1;AP2A2;GRIN1;CPLX1;EPB41;DNAJC5;GNAI2;RPS6KA3;APBA3;TUBB4B;KCNK7;DLG1;SLC6A13;KCNK16;TUBA1A;PRKAR1A;PDLIM5;PLCB1;AP2S1;SHARPIN;AP2B1;KCNS1;MAPK1;KCNMB4;HCN2;RAC1
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,0.397316926,0.774137343,0.525174033,1.070337596,3938,20,DOLK;GMPPB;AMDHD2;GFPT1;ST6GAL1;ST6GALNAC6;ST3GAL2
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,0.400540324,0.777333198,0.502848378,1.053557765,4002,36,POLR2A;POLE;EP300;POLR2L;CUL4A;USP7;ERCC2;CUL4B;RPA1;UVSSA;RBX1;COPS7A;RFC1;ERCC3;GPS1;ELL
REACTOME_INTRA_GOLGI_TRAFFIC,0.402976071,0.778981302,0.517867057,1.064669327,4007,23,CYTH1;VTI1A;STX16;TRIP11;ARF1;SNAP29;VPS45;STX5;MAN1C1
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,0.404983488,0.779791737,0.502223416,1.051171743,4046,35,TSC2;PDPK1;GRB2;AKT1;FGF22;TRAT1;GAB1;FYN;RICTOR;FLT3LG;PTPN11;RAC1;IRS2;MTOR;RPS6KB2;FOXO3;PTEN
REACTOME_SIGNALING_BY_EGFR,0.406866694,0.780357604,0.518203163,1.061483688,4040,22,SH3GL1;GRB2;EPS15L1;EPS15;GAB1;PXN;EPN1;PTPN11;LRIG1;ADAM17;SOS1;STAM
REACTOME_PHOSPHOLIPID_METABOLISM,0.416458354,0.792847587,0.479944388,1.030538564,4164,83,SBF1;INPP5E;PLA2G6;SACM1L;GPCPD1;DGAT1;RAB14;AGPAT3;RUFY1;GDE1;PI4KB;HADHA;PITPNM3;PNPLA7;PLEKHA4;PNPLA2;LPCAT3;CSNK2A1;PITPNB;ARF1;MTM1
REACTOME_HOMOLOGY_DIRECTED_REPAIR,0.416608304,0.792847587,0.495548895,1.0428225,4163,41,POLE;RAD52;XRCC3;EME2;UBE2I;POLH;UIMC1;BRCC3;PIAS4;RNF168;RPA1;ATRIP;PARP1;RFC1;ATM;RNF8;PARP2;SUMO2;TIMELESS;RNF4;DNA2;TP53BP1;RAD50;RTEL1;UBE2V2
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,0.420509222,0.797181576,0.504104857,1.046431038,4194,28,POLR2A;SUPT5H;CCNT1;POLR2L;NELFB;ERCC2;CDK12;ATM;ERCC3;CDK13;ELL;SUPT16H;CDK9;POLR2E;POLR2B;TCEA1;PMS2
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,0.422297975,0.797296528,0.504318534,1.046084182,4211,27,GNB1;P2RY11;GNAI2;PRKAR1A;GNAS
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,0.425862417,0.797296528,0.515957568,1.051553861,4221,20,VTI1A;GOLGA1;STX16;VPS51;NAA35;RAB6A;TGOLN2;USP6NL
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,0.4286,0.797296528,0.487262019,1.033593116,4285,51,CSNK1D;HAUS8;PAFAH1B1;TUBB4B;RAB11A;CNTRL;MARK4;DYNC1H1;RAB8A;CKAP5;TUBA1A;C2CD3;PCNT;DCTN1;ODF2;TUBG1
REACTOME_RAC1_GTPASE_CYCLE,0.4299,0.797296528,0.480491996,1.026753804,4298,68,GNA13;ARHGAP35;ARHGAP39;WASF2;KTN1;GIT2;BAIAP2;FARP2;IQGAP1;PKN1;TAOK3;FAM13B
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,0.430836026,0.797296528,0.517033662,1.050291152,4266,19,CYC1;PMPCA;TIMM44;CS;GFER;TIMM50;ACO2;SAMM50;MTX2;COQ2;TOMM40
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,0.431215608,0.797296528,0.492512486,1.036432746,4309,41,SKI;USP9X;RHOA;CCNT1;FOXH1;NCOR1;RBL1;STUB1;SP1;PARP1;TRIM33
REACTOME_RHOJ_GTPASE_CYCLE,0.433346758,0.797296528,0.509978139,1.044635607,4303,22,ARHGAP35;FNBP1;GIT2
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,0.434143414,0.797296528,0.486857725,1.030620852,4340,48,CSNK1D;HAUS8;CDK11B;PAFAH1B1;CDK11A;TUBB4B;CNTRL;DYNC1H1;CKAP5;TUBA1A;PCNT;DCTN1;ODF2;TUBG1
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,0.435184255,0.797296528,0.503295186,1.04020893,4333,25,NUP214;NUP133;UBE2I;NUP85;NUP153;TOP2B;PIAS4
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,0.442887176,0.804658835,0.494396643,1.032457821,4423,33,CREBBP;FASN;PMVK;SREBF2;CHD9;SP1;MTF1;MBTPS1;SQLE;NFYC;SEC24A
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,0.444188377,0.804658835,0.496881177,1.032755138,4432,29,CBFB;PSMD13;KMT2A;ITCH;TCF3;PSME4;PSMA4;PSMF1;PSMB2;RUNX1;PSMD1;PSMC2;PSMD4;TCF12;PSMC4;PSMC5
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,0.447774659,0.804658835,0.496231765,1.030087913,4466,28,GNB1;P2RY11;GNAI2;GRK6;PDE8A;PDE4A;GNAS
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,0.448769262,0.804658835,0.490737801,1.029217131,4484,37,RNPS1;SYMPK;SARNP;SLBP;SRSF4;CPSF1;PAPOLA;CASC3;POLDIP3;SRSF5;SRRM1;U2AF2;ZNF473;CPSF2;PCF11
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,0.448808562,0.804658835,0.510347995,1.036710031,4444,19,GRB2;FGF22;TRAT1;GAB1;FYN;FLT3LG;PTPN11;RAC1;IRS2;FGFR3;STRN;PIK3R3
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,0.451583619,0.804658835,0.507269969,1.03384799,4476,20,PDPK1;GRB2;FGF22;GAB1;FLT3LG;PTPN11;IRS2;PIK3C3;SOS1
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,0.4533,0.804658835,0.482031048,1.022497041,4532,51,CREBBP;MED15;SIN3A;MED13;EP300;NCOR1;SREBF2;CHD9;NCOA3;THRAP3;SP1;MED16;MTF1;MED25;NFYC;AHRR;MED26;NCOA6
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,0.45785343,0.804658835,0.515085233,1.031819711,4491,16,KMT2D;YWHAZ;AKT1;TLE3;LEF1;HDAC1;CTNNB1;PYGO2;RBBP5;XIAP;BTRC
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,0.458675205,0.804658835,0.487733185,1.023871337,4583,38,AXIN1;PSMD13;CUL1;CSNK1A1;TLE3;LEF1;RBX1;PSME4;PSMA4;PPP2R1B;PSMF1;PSMB2;ZRANB1;HDAC1;CTNNB1;PPP2R1A;PSMD1;AXIN2;PSMC2;PPP2R5D;PSMD4;PSMC4;PSMC5
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,0.4588,0.804658835,0.481648874,1.020131684,4587,49,SPTAN1;ARFGAP3;CAPZB;TMEM115;TUBB4B;SPTBN1;DYNC1H1;TUBA1A;COPZ1;DCTN1;ARFGAP1
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,0.459554045,0.804658835,0.467604284,1.011462517,4595,116,SPTAN1;MAP2K2;ACTG1;PSMD13;GRIN1;TNRC6B;GRB2;ACTB;YWHAB;CDC14A;PPP5C;FGF22;TNRC6A;IQGAP1;DLG1;SPTBN1;DNAJB1;NCOA3;TYK2;MARK3;FYN;PTK2;RBX1;DUSP16;PSME4;RAF1;PSMA4;PEBP1;AGO3;PPP2R1B;PSMF1;PSMB2;FLT3LG;PTPN11;MAPK1;IGF2BP1;GFRA4;RAC1;IRS2;MOV10
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,0.459713247,0.804658835,0.506740722,1.029382294,4552,19,NUP214;NUP133;NUP85;NUP153
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,0.4615926,0.804658835,0.500246533,1.028443753,4590,23,POLE;XRCC3;EME2;POLH;RPA1;ATRIP;RFC1;ATM
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,0.462146215,0.804658835,0.479121933,1.018250989,4620,55,POLE;RAD52;XRCC6;XRCC3;EME2;UBE2I;POLH;UIMC1;PPP5C;BRCC3;BAZ1B;PIAS4;RNF168;RPA1;ATRIP;EYA3;PARP1;RFC1;ATM;RNF8;POLL;PRKDC;PARP2;SUMO2;TIMELESS;RNF4;DNA2;TP53BP1;RAD50;RTEL1;UBE2V2;KDM4B
REACTOME_HDACS_DEACETYLATE_HISTONES,0.465880456,0.807698207,0.503150419,1.027666586,4621,21,CHD3;NCOR1;GATAD2B;GATAD2A;ARID4B;RBBP7;PHF21A;HDAC1;MTA1;TBL1XR1;ARID4A
REACTOME_RHOQ_GTPASE_CYCLE,0.467181855,0.807698207,0.492938252,1.020881442,4654,26,ARHGAP35;FNBP1;GIT2;IQGAP1
REACTOME_HCMV_INFECTION,0.4726,0.809812399,0.477370296,1.013708506,4725,53,VPS37B;CHMP7;NUP214;NUP133;NCOR1;NUP85;NUP153;TUBB4B;PML;DYNC1H1;VPS28;TUBA1A
REACTOME_POTASSIUM_CHANNELS,0.472738288,0.809812399,0.502800324,1.021377852,4681,19,GNB1;KCNK7;KCNK16;KCNS1;KCNMB4;HCN2
REACTOME_DEUBIQUITINATION,0.473352665,0.809812399,0.467237677,1.008007833,4733,107,AXIN1;USP9X;USP37;FOXK2;RHOA;PSMD13;EP300;MDM4;ACTB;IKBKG;TRAF3;UIMC1;USP4;USP48;RUVBL1;OGT;BRCC3;TNKS;ASXL1;MYSM1;USP7;USP3;USP42;VCP;TNIP2;ASXL2;PTRH2;ACTR8;USP24;JOSD1;PSME4;USP47;USP14;PSMA4;PSMF1;USP25;RAD23B;PSMB2;OTUB1
