pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,0.051352205,0.251823311,0.529718225,1.450286032,487,17,NUP188;NUP98;NUP133;UBE2I;NUP85;SUMO1;KPNB1;NUP35;NDC1;NUP160;AHCTF1;RANGAP1
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,0.052529777,0.255144631,0.482009632,1.412287349,515,26,TRAPPC10;PPP6R3;SEC22C;CSNK1D;SCFD1;PPP6R1;TBC1D20;TRAPPC9;SEC23IP;SEC24A;LMAN2
REACTOME_CELL_CYCLE_CHECKPOINTS,0.056294371,0.270850273,0.373650835,1.242726037,562,116,ANAPC11;PAFAH1B1;PSMD13;TAOK1;CKAP5;NUP98;RPA1;UIMC1;KNTC1;YWHAQ;PHF20;YWHAZ;YWHAB;NUP133;ATRIP;RNF168;MDM4;CDC27;BRCC3;DYNC1H1;PSMA4;NUP85;CDC6;ATM;MAD1L1;PSMD1;ORC4;PIAS4;ANAPC4;UBA52;RNF8;ANAPC7;PPP2R1B;PSME4;SUMO1;PSMC4;UBE2V2;PSMF1;PSMC2;NDEL1;PSMD4;XPO1;PPP2CA;NSD2;MDM2;PPP1CC;CENPO;PPP2R1A;CLASP2;NUP160;RFC2;SEM1;AHCTF1;CDC23;PSMC5;RANGAP1
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.056928464,0.271341278,0.413186266,1.314481432,568,60,GAK;SH3GL1;AP2A2;GAPVD1;ACTG1;AP2B1;EPS15;GRB2;GPS1;PICALM;FNBP1;STAM;EPS15L1;ARFGAP1;ITSN2;TRIP10;LDLR;UBA52;AGFG1;REPS1;COPS7A;KIAA0319;ARPC2;GRK2;ACTB;AAK1;PIK3C2A;COPS2;VAMP4;CTTN;SYNJ1;COPS3;COPS5
REACTOME_UCH_PROTEINASES,0.058995268,0.278588767,0.450752576,1.369537567,585,36,PSMD13;FOXK2;ASXL1;ASXL2;RUVBL1;OGT;PSMA4;INO80;PSMD1;UBA52;USP15;PSME4;PSMC4;PSMF1;PSMC2;PSMD4;ACTB;SENP8;SEM1;PSMC5;INO80D;PSMD2
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,0.059720593,0.278849486,0.537148747,1.434895423,559,15,POLE;RBX1;RPA1;CUL4A;RFC1;DDB1;UBA52;CUL4B;UBE2B;RFC2
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,0.060144007,0.278849486,0.528456536,1.429386945,567,16,TNRC6B;EP300;TNRC6A;NCOR1;TBL1XR1;AGO3;TNRC6C;AGO4;AGO2;NCOA1;KDM3A
REACTOME_DUAL_INCISION_IN_TC_NER,0.061205939,0.281216476,0.460161609,1.378165093,605,31,POLE;POLR2A;POLR2L;EP300;RBX1;RPA1;UVSSA;CUL4A;RFC1;DDB1;USP7;UBA52;CUL4B;TCEA1;ERCC3;RFC2;ERCC2;XPA
REACTOME_METABOLISM_OF_NUCLEOTIDES,0.063738945,0.288014,0.469835867,1.382653965,626,27,IMPDH2;NT5C2;NME3;ADSL;CAD;GART;PFAS;RRM1;SAMHD1;ADSS2;DGUOK;NME2
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,0.063814867,0.288014,0.426129448,1.329481841,636,47,ANAPC11;PAFAH1B1;TAOK1;CKAP5;NUP98;KNTC1;NUP133;CDC27;DYNC1H1;NUP85;MAD1L1;ANAPC4;ANAPC7;PPP2R1B;NDEL1;XPO1;PPP2CA;PPP1CC;CENPO;PPP2R1A;CLASP2;NUP160;AHCTF1;CDC23;RANGAP1;ZWILCH;UBE2E1;ANAPC10;CENPC;DYNC1I2
REACTOME_INNATE_IMMUNE_SYSTEM,0.064393561,0.288043632,0.332414066,1.153114106,643,312,SPTAN1;IMPDH2;NFATC3;CREBBP;ATAD3B;UBR4;RAB24;DPP7;PSMD13;CAPN1;AP2A2;XRCC6;TRAF3;RHOA;POLR2L;FAF2;EP300;TAX1BP1;PLPP5;VRK3;ITCH;ATF1;WASF2;ACTG1;DDX41;GRB2;GSN;DNAJC5;PELI1;PSEN1;CYLD;GRAP2;CUL1;DNAJC13;RAB6A;SURF4;ARHGAP45;VCP;ROCK1;POLR3K;RELA;DYNC1H1;RPS6KA3;PSMA4;ILF2;IQGAP1;MAPK1;RAF1;NFATC1;SUGT1;PTK2;PRDX4;RAB7A;FBXW11;UBE2D2;MYH9;SDCBP;ERP44;POLR1C;CAPZA1;CARD9;CPNE1;NF2;RAB10;TNIP2;FTL;PSMD1;RNF216;CDK13;UBE2K;PIK3C3;CTNNB1;DGAT1;UBA52;RAC1;AGL;ANXA2;BTRC;NCKIPSD;ATP11B;APEH;APP;MVP;PFKL;PDXK;PPP2R1B;PSME4;HUWE1;RASGRP2;PSMC4;BST2;PSMF1;PSMC2;NME2;PTPN11;KPNB1;CDC34;RAB3A;SNAP29;TREX1;PSMD4;CD59;C8G;BCL2;PPP2CA;ARPC2;CAPZA2;ATP6V1D;MAP2K1;CHUK;LRRFIP1;FADD;ACTB;CDC42;ATP6V1C1;IKBKG;S100B;MAPK14;SNAP23;MOSPD2;PTPN4;COPB1
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,0.066178713,0.288043632,0.468207066,1.377860658,650,27,RBX1;RPA1;PIAS1;CUL4A;DDB1;SUMO2;UBE2I;PARP1;UBA52;SUMO1;CUL4B;UBE2V2;DDB2;ERCC3;ERCC2;XPA;RAD23B;PARP2
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,0.067093291,0.288043632,0.336111469,1.160588335,670,271,SPTAN1;ANKFY1;PAFAH1B1;MRTFA;KTN1;TAOK1;ARFGAP3;KLC1;CKB;RHOA;FARP2;KLC2;CKAP5;FAF2;GIT2;RHOT2;PHIP;NUP98;AKAP13;KNTC1;YWHAQ;STK38;ARHGDIA;CAPZB;SCFD1;H2AZ2;YWHAZ;YWHAB;WASF2;ACTG1;GRB2;GPS1;MACO1;CDC42SE2;PICALM;NUP133;KDM4C;FNBP1;STAM;ANKLE2;USP9X;STIP1;PPP1R12A;ARHGAP45;ESYT1;VCP;TAOK3;BCAP31;ROCK1;SLC4A7;DVL1;ARHGAP35;DYNC1H1;ZAP70;IQGAP1;MAPK1;TPM4;PTK2;RAB7A;MYH9;NUP85;NF2;ITSN2;TRIP10;MAD1L1;ARHGEF12;WHAMM;PIK3C3;CTNNB1;NCOA2;RAC1;PKN1;NCKIPSD;TMEM87A;CUL3;SRRM1;PLEKHG4B;PPP2R1B;CDC42BPA;MAP3K11;TUBA1C
REACTOME_RAB_GERANYLGERANYLATION,0.067739912,0.288043632,0.511389121,1.415416201,647,18,RAB24;RAB8A;RAB6A;RAB7A;RAB8B;PTP4A2;RAB10;RAB11A;RAB40C;RAB3A
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,0.068415167,0.288043632,0.467164678,1.37479307,672,27,CREBBP;CHD9;FASN;NCOA6;GGPS1;SQLE;NFYC;TGS1;MTF1;TBL1XR1;NCOA2
REACTOME_S_PHASE,0.068906891,0.288043632,0.392215753,1.268217291,688,75,STAG2;ANAPC11;POLA2;POLE;PSMD13;PDS5A;RBX1;RPA1;RFC1;AKT1;CUL1;CDC27;PSMA4;CDC6;WAPL;PSMD1;ORC4;ANAPC4;UBA52;CDC25B;ANAPC7;PSME4;SMC3;PSMC4;PSMF1;PSMC2;PDS5B;ESCO1;FZR1;PRIM1;PSMD4
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.06906272,0.288043632,0.444775561,1.35137739,685,36,PRKAG1;ASPSCR1;YWHAQ;YWHAZ;YWHAB;ACTG1;AKT1;RAB8A;STXBP3;MYH9;RAB10;RAC1;C2CD5;RAB11A;TUBA1C
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,0.069709284,0.288043632,0.502210544,1.400360413,668,19,POLR2A;CCNT1;POLR2L;NELFB;SUPT5H;ELOB
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,0.069755549,0.288043632,0.480261836,1.390456268,681,24,NUP214;NUP188;POLR2A;POLR2L;NUP98;NUP133
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,0.069767442,0.288043632,0.514473063,1.408547153,662,17,KMT2D;YWHAZ;AKT1;XIAP;HDAC1;CTNNB1;UBA52;BTRC;TLE3;XPO1;CHD8;LEF1
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,0.070367396,0.288043632,0.434919906,1.33673774,700,40,CCNT1;RHOA;SKI;TRIM33;RBL1;USP9X;STUB1;MAPK1;PARP1;NCOR1;HDAC1;UBA52;SMURF2;FOXH1;USP15;BAMBI;XPO1;AMH;SMAD2;PPP1CC;SKIL;DRAP1;CCNC;FSTL3;ARHGEF18
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.070598929,0.288043632,0.454348119,1.360753929,698,31,CARD8;PPP3CC;YWHAQ;NMT1;YWHAZ;YWHAB;AKT1;MAPK1;TP53BP2;XIAP
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,0.071378234,0.2889119,0.443462761,1.347388663,708,36,NFATC3;PSMD13;CUL1;RELA;PSMA4;REL;NFATC1;FBXW11;PSMD1;UBA52;BTRC;PSME4;PSMC4;PSMF1;PSMC2;PSMD4;CHUK;IKBKG;SEM1;PSMC5;PSMD2
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,0.073477658,0.293277244,0.526118462,1.405430019,688,15,MAN1B1;EDEM3;VCP;GANAB;DERL2;UBA52;UGGT1;NGLY1;CANX
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,0.074002639,0.293277244,0.461003254,1.362960299,728,28,HTT;MECP2;TNRC6B;SIN3A;FKBP5;TNRC6A;NCOR1;HDAC1;TBL1XR1;AGO3;TNRC6C;AGO4;AGO2;PTPN4
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.074181891,0.293277244,0.433446765,1.332210004,738,40,CBFB;CREBBP;MAML1;PSMD13;EP300;PSMA4;PSMD1;CTNNB1;UBA52;SMURF2;PSMC4;RUNX1;PSMF1;PSMC2;FOXO3;PSMD4;MDM2;ITGA4;SEM1;PSMC5;LEF1;PSMD2
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,0.075327844,0.294871851,0.463927325,1.365266043,740,27,POLE;RPA1;ATRIP;EME2;RFC1;XRCC3;POLH;RTEL1;ATM;UBA52
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.076132931,0.294871851,0.442455671,1.341100616,755,35,CCNT1;RHOA;SKI;TRIM33;RBL1;USP9X;STUB1;MAPK1;PARP1;NCOR1;HDAC1;UBA52;SMURF2;USP15;BAMBI;XPO1;SMAD2;PPP1CC;SKIL;CCNC
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,0.076547728,0.294871851,0.463236057,1.363231748,752,27,PSMD13;CUL1;RELA;PSMA4;FBXW11;PSMD1;UBA52;BTRC;PSME4;PSMC4;PSMF1;PSMC2;PSMD4;CHUK;SEM1;PSMC5;PSMD2
REACTOME_DUAL_INCISION_IN_GG_NER,0.077422012,0.294871851,0.483918861,1.382408445,751,22,POLE;RBX1;RPA1;CUL4A;RFC1;DDB1;PARP1;UBA52;CUL4B;DDB2;ERCC3;RFC2;ERCC2;XPA;PARP2
REACTOME_NEUTROPHIL_DEGRANULATION,0.079092091,0.294871851,0.355000853,1.194212043,790,149,SPTAN1;IMPDH2;ATAD3B;UBR4;RAB24;DPP7;PSMD13;CAPN1;AP2A2;XRCC6;RHOA;FAF2;GSN;DNAJC5;PSEN1;DNAJC13;RAB6A;SURF4;ARHGAP45;VCP;ROCK1;DYNC1H1;ILF2;IQGAP1;MAPK1;PRDX4;RAB7A;SDCBP;ERP44;CPNE1;RAB10;FTL;PSMD1;CDK13;DGAT1;RAC1;AGL;ANXA2;ATP11B;APEH;MVP;PFKL;PDXK;HUWE1;BST2;PSMC2;NME2
REACTOME_TELOMERE_MAINTENANCE,0.079284921,0.294871851,0.4483622,1.347200574,784,32,POLA2;PPP6R3;POLR2A;POLR2L;RPA1;H2AZ2;RUVBL1;RFC1;RTEL1;CTC1;WRAP53
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,0.079355302,0.294871851,0.477232546,1.371544565,772,23,ANAPC11;EHMT1;H2AZ2;CDC27;RELA;RPS6KA3;MAPK1;ANAPC4;UBA52;ANAPC7;FZR1;CDKN2D;CDC23;STAT3;UBE2E1;ANAPC10
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,0.079570991,0.294871851,0.469458691,1.367349251,778,25,UIMC1;EYA3;RNF168;PPP5C;BRCC3;UBE2I;ATM;PIAS4;UBA52;RNF8;SUMO1;UBE2V2;BAZ1B;NSD2
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.079788854,0.294871851,0.458169618,1.354582626,785,28,PSMD13;RBX1;ITCH;CUL1;PSMA4;SUFU;PSMD1;UBA52;BTRC;PSME4;PSMC4;PSMF1;PSMC2;PSMD4;SEM1;PSMC5;PSMD2
REACTOME_CELL_CYCLE_MITOTIC,0.080591941,0.295697049,0.335984061,1.155510888,805,241,STAG2;ANAPC11;POLA2;DYRK1A;NUP214;NUP188;PAFAH1B1;POLE;PSMD13;SET;PDS5A;TAOK1;CSNK1D;CKAP5;CDK11B;EP300;RBX1;NUP98;RPA1;KNTC1;CNTRL;H2AZ2;NCAPD3;RBL1;NUP133;HAUS8;CDK11A;RFC1;ANKLE2;AKT1;RAB8A;PPP1R12A;CUL1;CDC27;HAUS3;TUBGCP2;DYNC1H1;PSMA4;MAPK1;CDK5RAP2;UBE2I;FBXW11;TUBGCP3;CEP135;NUP85;CDC6;PHF8;WAPL;HDAC1;MAD1L1;DCTN1;PSMD1;ORC4;KIF20A;ANAPC4;UBA52;CDC14A;BTRC;NCAPH2;CDC25B;ODF2;ANAPC7;PPP2R1B;PSME4;SUMO1;TUBA1C;SMC3;PSMC4;PSMF1;PSMC2;PDS5B;KPNB1;ESCO1;NCAPG2;NDEL1;FZR1;NUP35;ENSA;PRIM1;PSMD4;XPO1;PPP2CA;LEMD3;CDKN2D;PPP1CC;CHMP6;CHMP7;CENPO;SFI1;PPP2R1A;CLASP2;NDC1;NUP160;RFC2;LIN52;BLZF1;SEM1;AHCTF1;CDC23;PSMC5;RANGAP1;JAK2;CEP290;TUBGCP4;RAB2A;NEK9;DCTN2;PSMD2
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,0.082047686,0.297521449,0.417445987,1.302390299,818,47,RNPS1;SYMPK;NUP214;NUP188;GLE1;NUP98;SRSF4;SLBP;NUP133;SARNP;CPSF2;NUP85;CASC3;SRRM1;CPSF1;THOC2;NUP35;U2AF2
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,0.08225593,0.297521449,0.464324218,1.360469117,807,26,SYMPK;NUP214;NUP188;NUP98;SLBP;NUP133;CPSF2;NUP85
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,0.083256623,0.298268643,0.47186205,1.366137169,813,24,PSMD13;RBX1;YWHAZ;AKT1;CUL1;PSMA4;PSMD1;UBA52;PSMC4;PSMF1;PSMC2;PSMD4;SEM1;PSMC5;PSMD2
REACTOME_CELLULAR_SENESCENCE,0.083741871,0.298268643,0.399716782,1.273171461,836,61,ANAPC11;EHMT1;EP400;TNRC6B;CABIN1;H2AZ2;TNRC6A;MDM4;CDC27;RELA;RPS6KA3;HIRA;RBBP7;MAPK1;ATM;ANAPC4;AGO3;MAP4K4;UBA52;TNRC6C;ANAPC7;AGO4;FZR1;MDM2;EZH2;CDKN2D;MAPK14;SCMH1;CDC23;MINK1;MAPK8;STAT3;EED;UBE2E1;ANAPC10
REACTOME_SEMAPHORIN_INTERACTIONS,0.084217029,0.298268643,0.480459683,1.372526631,817,22,RRAS;RHOA;FARP2;ROCK1;ARHGAP35;MYH9;ARHGEF12;RAC1;PLXNA3
REACTOME_ONCOGENE_INDUCED_SENESCENCE,0.088814059,0.312209372,0.502247112,1.375074402,843,17,TNRC6B;TNRC6A;MDM4;MAPK1;AGO3;UBA52;TNRC6C;AGO4;MDM2;CDKN2D
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,0.089377585,0.312209372,0.441221794,1.329435346,885,33,CREBBP;CHD9;FASN;NCOA6;GGPS1;MBTPS1;SQLE;NFYC;TGS1;SEC24A;MTF1;TBL1XR1;NCOA2
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.090690931,0.314642005,0.360950375,1.202121826,906,119,SPTAN1;MAN1B1;TRAPPC10;PPP6R3;GMPPB;SEC22C;CSNK1D;ARFGAP3;EDEM3;CAPZB;SCFD1;PPP6R1;AMDHD2;TBC1D20;ALG12;VCP;GANAB;DYNC1H1;ARF3;DCTN4;ARFGAP1;CAPZA1;TRAPPC9;SEC23IP;DERL2;SEC24A;DCTN1;ARF1;B4GALT5;UBA52;ST6GAL1;LMAN2;TUBA1C;GFPT1;RPN1;GFUS;UGGT1;NGLY1;COG5;CD59;CANX;CAPZA2;DCTN5;ALG13;MAN1C1;COG4;PPP6C;COPB1;ST3GAL2;GOSR1;COPE;SPTBN1;DCTN2;FUOM;RAD23B;RAB1B;ANKRD28;COG3;NEU3;AMFR;GBF1;DYNC1I2;GNPNAT1;PMM2;TUBB4B;ALG9;STX5;CNIH3
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,0.091505908,0.315324414,0.444981062,1.332699978,905,31,NUP214;NUP188;NUP98;PIAS1;NUP133;CHD3;SUMO2;UBE2I;NUP85;HDAC1;SATB1;SUMO1;NUP35;NDC1;SCMH1;NUP160
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.092133025,0.31535465,0.427761039,1.3113895,916,39,SH3GL1;AP2A2;AP2B1;EPS15;GRB2;GPS1;PICALM;STAM;EPS15L1;ITSN2;LDLR;UBA52;AGFG1;REPS1;COPS7A;KIAA0319;GRK2;AAK1;COPS2;VAMP4;COPS3;COPS5
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,0.094180785,0.319037041,0.499467124,1.367463229,894,17,CNOT6;EP300;RBL1;ARID3A;CNOT6L;CNOT4;CNOT10;CNOT9;CNOT11
REACTOME_DEGRADATION_OF_DVL,0.095286572,0.319037041,0.456972249,1.338927863,935,26,PSMD13;RBX1;DVL1;PSMA4;PSMD1;UBA52;CUL3;PSME4;PSMC4;PSMF1;PSMC2;DVL3;PSMD4;SEM1;PSMC5;PSMD2
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,0.095842142,0.319037041,0.431776543,1.31188201,951,36,ANAPC11;PSMD13;CUL1;CDC27;PSMA4;PSMD1;ANAPC4;UBA52;CDC14A;BTRC;ANAPC7;PSME4;PSMC4;PSMF1;PSMC2;FZR1;PSMD4;SEM1;CDC23;PSMC5;PSMD2;UBE2E1;ANAPC10
REACTOME_HEDGEHOG_ON_STATE,0.096475327,0.319037041,0.432961399,1.312323103,957,35,PSMD13;RBX1;CSNK1A1;ITCH;PSMA4;SUFU;PSMD1;UBA52;SMURF2;CUL3;PSME4;PSMC4;PSMF1;PSMC2;GAS8;PSMD4;GRK2;SEM1;PSMC5;PSMD2
REACTOME_SIGNALING_BY_HEDGEHOG,0.097539016,0.319037041,0.396130666,1.259159298,974,59,PSMD13;P4HB;RBX1;CSNK1A1;ITCH;CUL1;VCP;PSMA4;SUFU;DERL2;PSMD1;UBA52;BTRC;SMURF2;CUL3;PSME4;TUBA1C;WDR19;PSMC4;PSMF1;PSMC2;GAS8;PRKAR2A;PSMD4;PRKAR1A;GNAS;GRK2;ADCY9
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.09765506,0.319037041,0.44887218,1.327094669,961,28,POLR2L;GATAD2B;EP300;H2AZ2;TTF1;MYBBP1A;CHD3;RBBP7;POLR1C;HDAC1;CBX3;GATAD2A;BAZ1B;ACTB;MBD3;DEK;MTA1;DDX21;RBBP4;POLR2E;MTA3
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.098160151,0.319037041,0.491951626,1.361617355,938,18,P4HB;AP2A2;HDLBP;AP2B1;MBTPS1;LDLR;AMN;SOAT1;NPC1;LSR;PCSK9
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,0.098213364,0.319037041,0.476410576,1.349756257,950,21,PHF20;AKT1;MDM4;USP7;ATM;UBA52;MTOR;PPP2R1B;CCNG1;PPP2CA;MDM2;RICTOR;PPP2R1A
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,0.099284985,0.320476849,0.460550133,1.34140211,971,25,NUP214;NUP188;NUP98;PIAS1;NUP133;UBE2I;NUP85;PIAS4;SUMO1;NUP35;VHL;MDM2;NDC1;NUP160;PML;TPR
REACTOME_STABILIZATION_OF_P53,0.102310903,0.328167047,0.453725496,1.329414882,1004,26,PSMD13;PHF20;MDM4;PSMA4;ATM;PSMD1;UBA52;PSME4;PSMC4;PSMF1;PSMC2;PSMD4;MDM2;SEM1;PSMC5;PSMD2
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,0.103489651,0.328305235,0.374291498,1.222063409,1034,85,PAFAH1B1;KIF1B;ARFGAP3;KLC1;KLC2;CYTH1;CAPZB;GOLGA1;VPS51;VPS53;USE1;RAB6A;SURF4;DYNC1H1;NBAS;ARF3;DCTN4;AGPAT3;ARFGAP1;CAPZA1;TRIP11;VPS45;DCTN1;ARF1;KIF20A;KIFC2;NAA35;TUBA1C;SNAP29;COG5;CAPZA2;BNIP1;DCTN5;MAN1C1;COG4;COPB1;VAMP4;GOSR1;KIF5B;COPE;DCTN2;PLA2G6;RAB1B;COG3;RACGAP1;STX16;GBF1;DYNC1I2;TUBB4B;STX5
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,0.103641457,0.328305235,0.394270835,1.253247553,1035,59,PAFAH1B1;MRTFA;TAOK1;RHOA;CKAP5;NUP98;KNTC1;ACTG1;NUP133;DVL1;DYNC1H1;NUP85;MAD1L1;RAC1;PPP2R1B;TUBA1C;NDEL1;DVL3;XPO1;PPP2CA;ACTB;CDC42;PPP1CC;CENPO;PPP2R1A;CLASP2;NUP160;AHCTF1;RANGAP1;PFN1;ZWILCH;PFN2
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,0.105617978,0.33250104,0.456866113,1.330672004,1033,25,CBFB;PSMD13;EP300;PSMA4;PSMD1;UBA52;SMURF2;PSMC4;PSMF1;PSMC2;PSMD4;MDM2;SEM1;PSMC5;PSMD2
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,0.107221007,0.335476769,0.480954288,1.341089614,1028,19,GATAD2B;EP300;BRD1;AKT1;ING5;CHD3;RBBP7;HDAC1;GATAD2A;MBD3;PML;BRD7;PIP4K2A
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,0.108350219,0.336942753,0.504772424,1.348407951,1015,15,EP400;CABIN1;H2AZ2;HIRA;ATM
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,0.109452736,0.338308458,0.475316441,1.337171854,1055,20,NUP214;NUP188;NUP98;SLBP;NUP133;NUP85
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,0.11234605,0.343445897,0.401247789,1.259898513,1121,51,STAG2;PAFAH1B1;PDS5A;TAOK1;CKAP5;NUP98;KNTC1;NUP133;DYNC1H1;NUP85;WAPL;MAD1L1;PPP2R1B;TUBA1C;SMC3;PDS5B;NDEL1;XPO1;PPP2CA;PPP1CC;CENPO;PPP2R1A;CLASP2;NUP160;AHCTF1;RANGAP1
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,0.112461696,0.343445897,0.45361936,1.321215484,1100,25,PSMD13;ERLIN1;VCP;PSMA4;DERL2;PSMD1;UBA52;PSME4;PSMC4;PSMF1;PSMC2;PSMD4;SEM1;PSMC5;PSMD2
REACTOME_INTERLEUKIN_1_SIGNALING,0.114285714,0.345800206,0.407630551,1.26658525,1139,45,PSMD13;RBX1;PELI1;CUL1;RELA;PSMA4;FBXW11;TNIP2;PSMD1;UBA52;BTRC;APP;PSME4;PSMC4;PSMF1;PSMC2;PSMD4;MAP2K1;MAP3K3;CHUK;IKBKG;S100B;SEM1;PSMC5;PSMD2
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,0.114588696,0.345800206,0.463995994,1.325494898,1112,22,NUP214;NUP188;NUP98;NUP133;SUMO2;UBE2I;NUP85;PIAS4;SUMO1;NUP35;NDC1;NUP160
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,0.116286275,0.347193009,0.467350407,1.324087178,1125,21,YWHAB;PPP5C;MARK3;MAPK1;RAF1;UBA52;MAP2K2;PPP2R1B;DUSP16;PPP2CA;MAP2K1;PPP2R1A
REACTOME_HIV_LIFE_CYCLE,0.117011701,0.347193009,0.375348158,1.216335446,1169,77,NUP214;NUP188;VPS37B;POLR2A;CCNT1;XRCC6;POLR2L;NELFB;NUP98;TAF2;NMT1;SUPT5H;VPS28;RNGTT;NUP133;MVB12A;ELOB;NUP85;TAF1;GTF2B;UBA52;NMT2;NUP35;TSG101;SUPT16H;XPO1;ELOA;PSIP1;CHMP6;CHMP7;NDC1;TCEA1;NUP160;ERCC3;ERCC2;RANGAP1;VPS37A
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.11732069,0.347193009,0.429736376,1.294828894,1162,33,PSMD13;TRAF3;CUL1;PSMA4;FBXW11;PSMD1;UBA52;BTRC;PSME4;PSMC4;PSMF1;PSMC2;TNFRSF11A;TNFRSF4;PSMD4;CHUK;SEM1;PSMC5;PSMD2
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,0.119277231,0.347193009,0.43966633,1.299877489,1174,28,NUP214;NUP188;NUP98;TOP2B;NUP133;SUMO2;UBE2I;NUP85;PIAS4;SUMO1;TOP1;NUP35;NDC1;NUP160;RANGAP1
REACTOME_HIV_TRANSCRIPTION_ELONGATION,0.119591036,0.347193009,0.465404854,1.318575079,1157,21,POLR2A;CCNT1;POLR2L;NELFB;SUPT5H;ELOB;SUPT16H;ELOA;TCEA1;ERCC3;ERCC2
REACTOME_NEUREXINS_AND_NEUROLIGINS,0.119864464,0.347193009,0.492174659,1.331250508,1131,16,SHARPIN;EPB41;EPB41L5;GRIN1;SIPA1L1;APBA3;DLG2
REACTOME_REGULATION_OF_TNFR1_SIGNALING,0.120277807,0.347193009,0.486165991,1.331046796,1142,17,SHARPIN;TAX1BP1;CYLD;USP4;XIAP;UBA52;CHUK;FADD;IKBKG
