"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"REACTOME_HEDGEHOG_OFF_STATE",0.8137,0.89418387184121,0.406308752814143,0.833828731551372,8136,47,"PSMD13;CUL1;TUBB4B;SUFU;CSNK1A1;ITCH;RBX1;PRKAR1A;TUBA1A;PSMB7;PSME4;PSMD4;PSMA4;PSMF1;GNAS;PSMB2;PSMC4;PSMC5"
"REACTOME_HEDGEHOG_ON_STATE",0.896979395879176,0.925245553312343,0.36445251177394,0.74152558283523,8967,37,"PSMD13;SUFU;CSNK1A1;ITCH;RBX1;PSMB7;PSME4;PSMD4;PSMA4;PSMF1;PSMB2;PSMC4;PSMC5;GAS8;PSMD1"
"REACTOME_HEME_SIGNALING",0.54112074178593,0.789555154794109,0.492344221551571,0.977681746537946,5368,21,"CREBBP;EP300;NCOR1;CHD9;APOA1;CRTC3;MED1;HELZ2;NCOA6"
"REACTOME_HEMOSTASIS",0.475152484751525,0.772516125870857,0.474151705748249,1.0033473114991,4751,168,"GNB1;SPN;GNA13;PDPK1;ACTN4;RHOA;EHD1;SIN3A;ATP2A2;KLC2;GRB2;ATP2A3;KLC1;CAPZB;TUBB4B;ACTB;KIF1B;STXBP3;SLC7A6;GNAI2;YWHAZ;AKT1;MAPK14;FERMT3;SH2B3;AKAP10;GLG1;PTPN1;P2RX2;PTK2;WDR1;PPP2R1A;FLNA;PRKAR1A;TUBA1A;TOR4A;KIF5B;PTPN11;MAPK1;VEGFB;APOA1;PHF21A;FYN;RBSN;VPS45;ITPR2;PPP2R5D;CBX5;RAF1;ORAI1;PAFAH2;KCNMB4;MAFG;DGKD;PPP2R1B"
"REACTOME_HIV_INFECTION",0.18048195180482,0.726086278046983,0.533269808906596,1.1183425474366,1804,107,"PACS1;POLR2A;VPS37B;CHMP7;NMT2;SUPT5H;XRCC6;CCNT1;PSMD13;AP2A2;POLR2L;NUP133;TAF1;NMT1;NUP214;ERCC2;TAF2;NUP85;NUP153;VPS28;CD4;NELFB"
"REACTOME_HIV_LIFE_CYCLE",0.0925907409259074,0.721353303266165,0.580483216642858,1.20445353460201,925,70,"POLR2A;VPS37B;CHMP7;NMT2;SUPT5H;XRCC6;CCNT1;POLR2L;NUP133;TAF1;NMT1;NUP214;ERCC2;TAF2;NUP85;NUP153;VPS28;CD4;NELFB"
"REACTOME_HIV_TRANSCRIPTION_ELONGATION",0.149984726606252,0.721353303266165,0.652199395356599,1.27440304732834,1472,16,"POLR2A;SUPT5H;CCNT1;POLR2L;ERCC2;NELFB;ERCC3;POLR2B"
"REACTOME_HIV_TRANSCRIPTION_INITIATION",0.133590498426556,0.721353303266165,0.657032379640321,1.28812130389704,1315,17,"POLR2A;POLR2L;TAF1;ERCC2;TAF2;ERCC3;GTF2B;POLR2B"
"REACTOME_HOMOLOGY_DIRECTED_REPAIR",0.428728618585576,0.758470711075783,0.507024527724466,1.03667569637639,4285,41,"POLE;RAD52;EME2;XRCC3;UBE2I;UIMC1;POLH;RNF168;BRCC3;RPA1;PIAS4;SUMO2;PARP1;ATRIP;RFC1;RAD50;ATM;RNF8"
"REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS",0.382961703829617,0.758470711075783,0.50738743708269,1.04970082111842,3829,62,"PACS1;CCNT1;PSMD13;AP2A2;NUP133;NUP214;NUP85;NUP153;CD4;RBX1;ARF1;FYN;RANBP1;PSMB7;PSME4;PSMD4;PSMA4;AP1G1;AP1M1;AP2S1;PSMF1;AP2B1;RAC1;PSMB2;PSMC4;ATP6V1H;PSMC5"
"REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND",0.468712394705175,0.77086050543442,0.507735158363839,1.02016153867956,4673,26,"PTGES3;CAPZB;TUBB4B;FKBP5;DCTN1;DNAJA1;DNAJB1;DYNC1H1;TUBA1A"
"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",0.598411567050199,0.832147681199131,0.477265601848472,0.932580958693052,5876,16,"IFITM1;ICAM4;CD160;KLRG1;CLEC2B;PILRB;ICAM3;CLEC2D"
"REACTOME_INFECTIOUS_DISEASE",0.0095990400959904,0.616819363872775,0.573478227778481,1.22548589008481,95,316,"PGK1;PACS1;POLR2A;GNB1;PARP10;MAP2K2;IMPDH2;VPS37B;CHD3;ACTG1;CHMP7;MAN1B1;WASF2;NMT2;SH3GL1;P2RY11;MYO1C;SUPT5H;BRD4;XRCC6;MYH9;RPLP2;UBE2I;GANAB;CCNT1;PSMD13;AP2A2;POLR2L;GRB2;NUP133;ATP1A1;TAF1;MGAT2;NMT1;NUP214;PTGES3;TUBB4B;RNF213;ACTB;RPS5;NCOR1;BAIAP2;ERCC2;PML;ELMO2;VAMP1;GNAI2;TAF2;GATAD2B;CSNK1A1;ARPC2;NUP85;NUP153;RELA;RPS25;MYO5A;GATAD2A;MAPK14;VCP;VPS28;NCKIPSD;CD4;NELFB"
"REACTOME_INFLUENZA_INFECTION",0.5536,0.790167441860465,0.476360445859009,0.977589145153254,5535,47,"POLR2A;RPLP2;POLR2L;NUP133;NUP214;RPS5;NUP85;NUP153;RPS25;RPS15;PARP1;POLR2B;CANX"
"REACTOME_INNATE_IMMUNE_SYSTEM",0.12998700129987,0.721353303266165,0.512010894761243,1.09390950528329,1299,309,"SPTAN1;RAB24;GRAP2;IMPDH2;TICAM1;ACTG1;PELI1;TMBIM1;PDPK1;CREBBP;S100B;SURF4;WASF2;PLA2G6;UBR4;CRISPLD2;MYO1C;CAPN1;NFATC3;XRCC6;MYH9;ATAD3B;RHOA;DPP7;RAB14;DGAT1;PSMD13;AP2A2;EP300;POLR2L;POLR3K;GRB2;MVP;DNAJC5;CUL1;TRAF3;TUBB4B;ACTB;IKBKG;BAIAP2;RPS6KA5;BST2;FAF2;TAX1BP1;PSEN1;PFKL;ELMO2;RPS6KA3;ARPC2;KCMF1;IQGAP1;UBE2D2;RELA;ATF1;MYO5A;MAPK14;VCP;DDX41;NCKIPSD;BCL2;CD4;FTL;ITCH;TKFC;FBXW11;DNAJC13;DYNC1H1;SNAP29;SUGT1;GDI2;VRK3;GALNS;PTK2;ERP44;CDK13;PPP2R1A;ATP11B;TNIP2;HUWE1;SDCBP"
"REACTOME_INOSITOL_PHOSPHATE_METABOLISM",0.608110841423948,0.832733438984869,0.472278689793561,0.932430328508082,6012,19,"ITPKB;IP6K2;ITPKC;IP6K1;INPP5B;PLCB1;INPP5A;PTEN"
"REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE",0.508893578534821,0.782921396333887,0.500137659801606,0.998445771339256,5063,23,"PDPK1;GRB2;FGF22;GAB1;FGFR3;PTPN11;MAPK1;FLT3LG;IRS2;PIK3C3;SOS1;INSR"
"REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",0.15796318527411,0.721353303266165,0.598372524168178,1.21116854097882,1578,32,"STK11;GNB1;TALDO1;FASN;GNAI2;IQGAP1;PPP2R1A;PRKAR1A;ITPR2;PPP2R5D;PLCB1;PPP2R1B"
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",0.790182186234818,0.89190678952022,0.400119829304379,0.78856552697245,7806,18,"ITGAE;ICAM4;AGRN;ITGA5;ICAM3;BSG;CD44;ITGA4;COL23A1"
"REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS",0.654521598708115,0.856510203450012,0.456501732221243,0.903585747246667,6484,20,"NUP133;NUP214;NUP85;NUP153;RANBP1"
"REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS",0.578478964401295,0.81506,0.481553629891226,0.950742049170173,5719,19,"NUP133;NUP214;NUP85;NUP153"
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",0.163100524828421,0.721353303266165,0.630927060725121,1.24883797669174,1615,20,"IRF5;ADAR;BST2;IP6K2;IFITM1;SAMHD1;PTPN1;TYK2;PTPN11;IFITM2;STAT2;IFITM3;ISG15"
"REACTOME_INTERFERON_GAMMA_SIGNALING",0.457726537216828,0.764434455011778,0.521604851314457,1.0298160670242,4525,19,"TRIM8;IRF5;PML;PTPN1;PTPN11;PIAS1"
"REACTOME_INTERFERON_SIGNALING",0.731726827317268,0.876026521073067,0.4345954121788,0.899234148267614,7317,64,"NUP133;NUP214;TRIM8;IRF5;ADAR;BST2;PML;IP6K2;IFITM1;NUP85;NUP153;SAMHD1;PTPN1;TYK2;FLNA;PTPN11;PIAS1;IFITM2;STAT2;IFITM3;KPNA5"
"REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING",0.635336466353365,0.843108662106762,0.456008991548133,0.941026111667905,6353,57,"PELI1;S100B;PSMD13;CUL1;IKBKG;RELA;FBXW11;RBX1;TNIP2;PTPN11;SQSTM1;STAT3;PSMB7;PSME4;PSMD4;PSMA4;PSMF1;PTPN9;NFKB1;PSMB2;PSMC4;TBK1;PSMC5;PTPN4"
"REACTOME_INTERLEUKIN_1_SIGNALING",0.5716,0.813342797957173,0.470993291699743,0.966628493611811,5715,46,"PELI1;S100B;PSMD13;CUL1;IKBKG;RELA;FBXW11;RBX1;TNIP2;SQSTM1;PSMB7;PSME4;PSMD4;PSMA4;PSMF1;NFKB1;PSMB2;PSMC4;PSMC5"
"REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING",0.539945734097076,0.789555154794109,0.490222236317525,0.978651195876481,5372,23,"TALDO1;P4HB;TYK2;HNRNPA2B1;CANX;ARF1;STAT3;CAPZA1"
"REACTOME_INTERLEUKIN_12_SIGNALING",0.524474110032362,0.786945957197094,0.49922954628837,0.985640004316265,5185,19,"TALDO1;P4HB;TYK2;HNRNPA2B1;ARF1;CAPZA1"
"REACTOME_INTERLEUKIN_17_SIGNALING",0.295388616584976,0.74178490182608,0.549607677663729,1.11481948188485,2952,34,"IL17C;CUL1;IKBKG;RPS6KA5;RPS6KA3;ATF1;MAPK14;FBXW11;VRK3;PPP2R1A;TNIP2;MAPK1;PPP2R5D;PPP2R1B;NFKB1"
"REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING",0.425845091868846,0.758470711075783,0.537083307910778,1.05295944663503,4194,17,"STAT5B;GRB2;RAPGEF1;YWHAZ;PTPN11;FYN;CRKL"
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING",0.833986534016682,0.899631891443791,0.382908294378228,0.764415875989671,8298,23,"BCL6;AKT1;BCL2;TYK2;STAT3;CEBPD;FOXO3"
"REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC",0.415658434156584,0.758470711075783,0.492299328295345,1.02936092358569,4156,92,"CYTH1;ARFGAP3;SURF4;PLA2G6;VTI1A;PAFAH1B1;KLC2;USE1;AGPAT3;KLC1;CAPZB;TUBB4B;KIF1B;GOLGA1;DCTN1;DYNC1H1;SNAP29;STX16;VPS51;TUBA1A;KIF5B;ARFGAP1;TRIP11;NAA35;COPZ1;RAB6A;ARF1;TGOLN2"
"REACTOME_INTRA_GOLGI_TRAFFIC",0.437342980604964,0.758470711075783,0.522134573820312,1.04235913269901,4351,23,"CYTH1;VTI1A;SNAP29;STX16;TRIP11;ARF1;VPS45"
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS",0.740625937406259,0.880502022436982,0.437395836975397,0.919910358222911,7406,125,"TSC2;CHD3;PDPK1;TNRC6B;PSMD13;GRB2;ATN1;PML;FGF22;GATAD2B;TNRC6A;AKT1;GATAD2A;AGO3;RPTOR;TNKS;USP7;TRAT1;STUB1;GAB1;RBBP7;PPP2R1A;PRKAR1A;FGFR3;STRN;PTPN11;MAPK1;RICTOR;CSNK2A1;FYN;PSMB7;ITPR2;CBX8;PSME4;PPP2R5D;PSMD4;PSMA4;PPP2R1B;PSMF1;FOXO3;RAC1;PSMB2;FLT3LG;IRS2;PSMC4;PTEN;MOV10;PSMC5"
"REACTOME_INTRAFLAGELLAR_TRANSPORT",0.285714285714286,0.741480097930151,0.590014486739003,1.1528932182725,2805,16,"TUBB4B;TTC30B;CLUAP1;DYNLRB1;TUBA1A;TRIP11"
"REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS",0.155586704044854,0.721353303266165,0.603596678414002,1.21917129805487,1553,29,"PPP3CC;CARD8;YWHAB;NMT1;TP53BP2;YWHAZ;AKT1;BCL2;MAPK1;YWHAQ;STAT3;BAK1;YWHAG"
"REACTOME_ION_CHANNEL_TRANSPORT",0.577973392017605,0.81506,0.469862646969915,0.960693536730623,5777,41,"TSC22D3;ATP2A2;ATP1A1;ATP2A3;WNK1;TRPC4AP;ATP2C1;ATP11B;ATP6AP1;ATP11C;RAF1;ATP6V0B;TPCN1;ATP6V1H;TRPM7;ATP6V1E1;CLCN3;RIPK1"
"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES",0.690968333163629,0.861901241421074,0.444028163160532,0.867634726833792,6785,16,"ADD1;DCTN1;ARFGAP1;SEC31A;GFPT1"
"REACTOME_IRON_UPTAKE_AND_TRANSPORT",0.546340473048421,0.789555154794109,0.495645263827082,0.971719573182741,5381,17,"IREB2;CUL1;GLRX3;FTL;ATP6AP1;ATP6V0B;FBXL5;ATP6V1H;ATP6V1E1;ATP6V1D"
"REACTOME_IRS_MEDIATED_SIGNALLING",0.387540453074434,0.758470711075783,0.544889481511872,1.07578743065625,3831,19,"PDPK1;GRB2;FGF22;GAB1;FGFR3;PTPN11;FLT3LG;IRS2;PIK3C3;SOS1"
"REACTOME_KINESINS",0.407766990291262,0.758470711075783,0.53786006119972,1.061909089684,4031,19,"KLC2;KLC1;TUBB4B;KIF1B;TUBA1A;KIF5B"
"REACTOME_L1CAM_INTERACTIONS",0.0595119023804761,0.616819363872775,0.644196667633989,1.30909509288835,594,36,"SPTAN1;MAP2K2;ACTG1;AP2A2;TUBB4B;ACTB;RPS6KA5;RPS6KA3;DLG1;SPTBN1;SDCBP;TUBA1A;MAPK1;CSNK2A1"
"REACTOME_LEISHMANIA_INFECTION",0.195180481951805,0.728624026885993,0.542127606099999,1.12740802300059,1951,76,"GNB1;ACTG1;WASF2;P2RY11;MYO1C;MYH9;GRB2;ACTB;BAIAP2;ELMO2;GNAI2;ARPC2;RELA;MYO5A;MAPK14;NCKIPSD;DVL1;SUGT1;PTK2;PRKAR1A;CYFIP2;MAPK1;FYN;DPEP1;DVL3;ITPR2"
"REACTOME_M_PHASE",0.871412858714129,0.912724940451382,0.414865926578162,0.878405348747457,8714,173,"CSNK1D;CHMP7;ANAPC11;HAUS8;SET;UBE2I;PAFAH1B1;PSMD13;NUP133;NUP214;KNTC1;TUBB4B;STAG2;CNTRL;DCTN1;NUP85;NUP153;NCAPG2;PDS5A;ANKLE2;DYNC1H1;CKAP5;WAPL;PPP2R1A;NIPBL;TUBA1A;CENPC;ODF2;TAOK1;PCNT;MAPK1;CSNK2A1;NDEL1;NCAPD3;PSMB7;TUBG1;NCAPH2;PSME4;CDC27;PPP2R5D;PSMD4;MAD1L1;PSMA4;CENPO;NDC80;PPP2R1B;SMC3;PSMF1;YWHAG;CDK5RAP2;TUBGCP3;AHCTF1;CHMP6;ANAPC16;NEK6;PSMB2;PPP2R2D;IST1;PSMC4;PSMC5;PCM1;SFI1;NUP160;KIF20A;ACTR1A;RAB1B;ANAPC7;NEK7;TUBGCP6;NME7;TPR;NEK9;LEMD2;CHMP4B;LEMD3;PDS5B;PSMD1"
"REACTOME_MAP2K_AND_MAPK_ACTIVATION",0.143520387565604,0.721353303266165,0.639911387332187,1.26662128154637,1421,20,"MAP2K2;ACTG1;YWHAB;ACTB;IQGAP1;MARK3;MAPK1;RAF1;PEBP1"
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES",0.345365463453655,0.758470711075783,0.499202615493752,1.04822482110937,3453,116,"SPTAN1;MAP2K2;ACTG1;TNRC6B;YWHAB;PSMD13;GRB2;GRIN1;CDC14A;PPP5C;ACTB;FGF22;TNRC6A;IQGAP1;AGO3;DLG1;SPTBN1;DNAJB1;TYK2;NCOA3;MARK3;PTK2;PPP2R1A;RBX1;FGFR3;DUSP16;PTPN11;MAPK1;FYN;PSMB7;IGF2BP1;PSME4;PPP2R5D;PSMD4;RAF1;GFRA4;PSMA4;ICMT;PEBP1;PPP2R1B;PSMF1;FOXO3;RAC1;PSMB2;FLT3LG;IRS2;PSMC4;MOV10;PSMC5;RASAL3;MAP3K11;ETV4;MAPK6"
"REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES",0.293961918338255,0.74178490182608,0.586855035779037,1.14671962479798,2886,16,"RPS6KA5;RPS6KA3;ATF1;MAPK14;VRK3;PPP2R1A;MAPK1;PPP2R5D;PPP2R1B"
"REACTOME_MAPK6_MAPK4_SIGNALING",0.689837967593519,0.861901241421074,0.44251176678954,0.90620833980018,6896,43,"TNRC6B;PSMD13;CDC14A;TNRC6A;AGO3;DNAJB1;NCOA3;PSMB7;IGF2BP1;PSME4;PSMD4;PSMA4;PSMF1;FOXO3;RAC1;PSMB2;PSMC4;MOV10;PSMC5;ETV4;MAPK6"
"REACTOME_MEIOSIS",0.154227346278317,0.721353303266165,0.636082541124558,1.25583191788365,1524,19,"SUN2;DIDO1;UBE2I;STAG2;SUN1;RPA1"
"REACTOME_MEMBRANE_TRAFFICKING",0.0185981401859814,0.616819363872775,0.56782918308637,1.21118027592042,185,275,"SPTAN1;SNX9;SBF1;PPP6R1;CYTH1;ARFGAP3;TSC2;GAK;CSNK1D;PRKAG1;VPS37B;ACTG1;CHMP7;SURF4;SEC16A;FNBP1;PLA2G6;SH3GL1;MYO1C;LDLR;SEC22C;PPP6R3;GAPVD1;MYH9;VTI1A;TRAPPC10;RAB14;YWHAB;PAFAH1B1;AP2A2;KLC2;USE1;GRB2;TRAPPC8;EPS15L1;AGPAT3;RABEP1;KLC1;CAPZB;TUBB4B;ACTB;KIF1B;GOLGA1;TMEM115;TSC1;STXBP3;LMAN2;DCTN1;ARPC2;YWHAZ;MYO5A;AKT1;EXOC3;ITSN2;VPS28;RAB11A;CD4;FTL;EPS15;SPTBN1;TBC1D20;SCFD1;DYNC1H1;SNAP29;RAB8A;MAP1LC3B;TBC1D14;STX16;GDI2;VPS51;CLTCL1;GABARAP;SNX2;PUM1;TBC1D25;EPN1;PICALM;PACSIN2;ASPSCR1"
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",0.812418758124188,0.89418387184121,0.420063924938035,0.879633945171885,8124,99,"GLS;OGDH;CKB;RPLP2;PSMD13;CSAD;RPS5;EEFSEC;OAZ2;RPS25;NQO1;DLD;ACAT1;RPS15;GPT;AZIN1;HYKK;CBS;PSMB7;HSD17B10;ALDH9A1;PSME4;PSMD4;MTRR;PSMA4;PSMF1;PSMB2;PSMC4;GCDH;PSMC5;RPS6;SRM;RPS13;SERINC3;GAMT;BCAT2"
"REACTOME_METABOLISM_OF_CARBOHYDRATES",0.0086991300869913,0.616819363872775,0.685435757120879,1.426654415984,86,81,"PGK1;TALDO1;IDUA;CSPG5;MAN2C1;CHST12;NUP133;NUP214"
"REACTOME_METABOLISM_OF_LIPIDS",0.623837616238376,0.833564960149288,0.4550787528126,0.968607234896819,6238,240,"SBF1;ECI1;INPP5E;CREBBP;CPTP;PLA2G6;SACM1L;ESYT2;FASN;GPCPD1;MED15;RAB14;UBE2I;SIN3A;DGAT1;EP300;MED13;AGPAT3;RUFY1;PTGES3;SLC25A17;PMVK;NCOR1;PRKD2;SREBF2;GDE1;PNPLA2;PI4KB;CHD9;CSNK1G2;ACSF3;PIAS4;MED16;ACAT1;SLC25A20;CERK;SQLE;NCOA3;SP1;THRAP3;GPX1;SUMO2;PNPLA7;SPHK2;PITPNM3;MTF1;HADHA;LTC4S;NFYC;LPCAT3;CSNK2A1;PITPNB;APOA1;ARF1;STARD3NL;DPEP1;MBTPS1;PTDSS2;PIK3C2A;PI4KA;PLEKHA4;MED1;MED25;MED26;PCYT1A;GPX4"
"REACTOME_METABOLISM_OF_NUCLEOTIDES",0.144258684553008,0.721353303266165,0.607693755519843,1.22773399363257,1440,30,"NME3;ADSL;IMPDH2;DGUOK;NT5C2;SAMHD1;RRM1"
"REACTOME_METABOLISM_OF_POLYAMINES",0.747994384275973,0.881295368301358,0.423238051625429,0.850386613693067,7458,26,"PSMD13;OAZ2;NQO1;AZIN1;PSMB7;PSME4;PSMD4;PSMA4;PSMF1;PSMB2;PSMC4;PSMC5;SRM;PSMD1;PSMC2;OAZ1"
"REACTOME_METABOLISM_OF_RNA",0.44005599440056,0.758470711075783,0.473438832185857,1.01025167920245,4400,282,"SF1;EXOSC4;MTERF4;POLR2A;CSNK1D;PWP2;DDX6;PRPF6;RBM5;SF3A2;BOP1;SMG6;SUPT5H;SNRNP70;SET;RNPS1;HNRNPUL1;YWHAB;RPLP2;GLE1;HNRNPM;PSMD13;SYMPK;POLR2L;NUP133;NUP214;SLBP;RPS5;ADAR;NHP2;ZNF473;ERCC2;U2AF2;SNUPN;PTBP1;NOP14;YWHAZ;DCP1A;NUP85;CPSF1;NUP153;RBM22;RPS25;AKT1;HNRNPH1;MAPK14;SARNP;PABPC1;PAPOLA;WDR4;SRSF4;ELAVL1;RPS15;TTC37;ERCC3;SMG7;HNRNPR;PDCD7;SRRT;PRPF38A;SNRPC;HNRNPA2B1;PPP2R1A;PNRC2;PCF11;SMG1;NOC4L;SF3B2;POLR2B;ADARB1;YBX1;CASC3;GSPT1;POLDIP3;SRSF5;CNOT4;SRRM1;CNOT6L;PSMB7;IGF2BP1;HSD17B10;DHX9;PSME4;METTL14;PSMD4;TBL3;XRN1;TRMU"
"REACTOME_METABOLISM_OF_STEROIDS",0.692530746925307,0.861901241421074,0.442384968429751,0.911751639454646,6925,54,"CREBBP;FASN;UBE2I;PMVK;SREBF2;CHD9;PIAS4;SQLE;SP1;SUMO2;MTF1;NFYC;STARD3NL;MBTPS1;MED1;OSBPL3;SEC24A;HELZ2;NCOA6"
"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",0.378262173782622,0.758470711075783,0.512005707888959,1.05438920063932,3782,53,"NADK;PARP10;LDLR;FASN;SLC19A1;NFS1;AKT1;PDSS1;AGRN;GPHN;PARP16;APOA1;MTRR;AMN;FPGS;SLC52A2"
"REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS",0.354006201860558,0.758470711075783,0.524730708445583,1.07287821957899,3538,41,"NADK;PARP10;FASN;SLC19A1;NFS1;GPHN;PARP16;MTRR;AMN;FPGS;SLC52A2"
"REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",0.581,0.81506,0.468679300900281,0.96187944626839,5809,46,"AP2A2;KLC2;KLC1;CAPZB;TUBB4B;DCTN1;DYNC1H1;TUBA1A;KIF5B;SEC31A;CANX;ARF1;CTSK;AP1G1;AP1M1;CTSS;AP2S1;SEC24A;AP2B1;CAPZA1"
"REACTOME_MITOCHONDRIAL_BIOGENESIS",0.616846738695478,0.832733438984869,0.464274993186459,0.939741120119596,6165,32,"PRKAG1;CREBBP;NCOR1;MAPK14;CHD9;CRTC3;MED1;MTX2;ACSS2;HELZ2;SAMM50;NCOA6"
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION",0.250789125343651,0.728624026885993,0.605901398379151,1.18393637585742,2462,16,"ECI1;HADHA"
"REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT",0.289239482200647,0.741480097930151,0.579944247228695,1.14499683480573,2859,19,"CYC1;PMPCA;TIMM44;TIMM50;CS;GFER;ACO2;MTX2;COQ2;SAMM50;TOMM40"
"REACTOME_MITOCHONDRIAL_TRANSLATION",0.877665431975173,0.912724940451382,0.367795624149643,0.743063732967845,8766,30,"MRPL12;MTFMT;TSFM;MTIF2;MRPL19;MRPL48;AURKAIP1;MRPL14;MRPL41;MRPL28;MRPL47;MRPL20;MRPS35;MRPL22"
"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION",0.872712728727127,0.912724940451382,0.391603393500966,0.809477436159752,8727,61,"POLE;POLA2;PSMD13;CUL1;RBL1;DYRK1A;AKT1;RPA1;PPP2R1A;CDKN2D;PSMB7;ORC5;PSMD4;PSMA4;PPP2R1B;PSMF1;PSMB2;PSMC4;CDT1;PSMC5;ORC4;HDAC1;LIN9;LIN52;PSMD1;MCM8"
"REACTOME_MITOTIC_G2_G2_M_PHASES",0.76022397760224,0.881295368301358,0.430797051784797,0.901818680656015,7602,96,"CSNK1D;HAUS8;CDK11B;PAFAH1B1;PSMD13;EP300;CUL1;TUBB4B;CNTRL;CDK11A;DCTN1;CDC25B;FBXW11;DYNC1H1;RAB8A;CKAP5;PPP2R1A;RBX1;TUBA1A;ODF2;PPP1R12A;PCNT;PSMB7;TUBG1;PSME4;PSMD4;PSMA4;PPP2R1B;PSMF1;YWHAG;CDK5RAP2;TUBGCP3;PSMB2;PSMC4;PSMC5;PCM1;SFI1;ACTR1A;TUBGCP6;NME7;LIN9"
"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",0.837416258374163,0.899631891443791,0.414049329410067,0.868142603514635,8374,105,"CHMP7;ANAPC11;UBE2I;PAFAH1B1;PSMD13;NUP133;KNTC1;TUBB4B;STAG2;NUP85;PDS5A;ANKLE2;DYNC1H1;CKAP5;WAPL;PPP2R1A;TUBA1A;CENPC;TAOK1;NDEL1;PSMB7;PSME4;CDC27;PPP2R5D;PSMD4;MAD1L1;PSMA4;CENPO;NDC80;PPP2R1B;SMC3;PSMF1;AHCTF1;CHMP6;ANAPC16;PSMB2;IST1;PSMC4;PSMC5;NUP160;ANAPC7;LEMD2;CHMP4B;LEMD3;PDS5B;PSMD1"
"REACTOME_MITOTIC_PROMETAPHASE",0.67983201679832,0.856510203450012,0.445919513214411,0.932384213394445,6798,92,"CSNK1D;HAUS8;PAFAH1B1;NUP133;KNTC1;TUBB4B;STAG2;CNTRL;DCTN1;NUP85;PDS5A;DYNC1H1;CKAP5;WAPL;PPP2R1A;TUBA1A;CENPC;ODF2;TAOK1;PCNT;CSNK2A1;NDEL1;TUBG1;PPP2R5D;MAD1L1;CENPO;NDC80;PPP2R1B;SMC3;YWHAG;CDK5RAP2;TUBGCP3;AHCTF1;NEK6;PCM1;SFI1;NUP160;ACTR1A;NEK7;TUBGCP6;NME7;NEK9"
"REACTOME_MITOTIC_PROPHASE",0.8349,0.899631891443791,0.39847440801394,0.817796608888692,8348,46,"SET;NUP133;NUP214;NUP85;NUP153;NCAPG2;PPP2R1A;MAPK1;NCAPD3;NCAPH2;PPP2R1B;NEK6;PPP2R2D;NUP160;RAB1B;NEK7;TPR;NEK9;LEMD2;LEMD3;PHF8;GOLGA2;NUP210"
"REACTOME_MITOTIC_SPINDLE_CHECKPOINT",0.619038096190381,0.832733438984869,0.460317804465046,0.945469478417562,6190,48,"ANAPC11;PAFAH1B1;NUP133;KNTC1;NUP85;DYNC1H1;CKAP5;PPP2R1A;CENPC;TAOK1;NDEL1;CDC27;PPP2R5D;MAD1L1;CENPO;NDC80;PPP2R1B;AHCTF1;ANAPC16"
"REACTOME_MRNA_SPLICING",0.209279072092791,0.728624026885993,0.52978850570001,1.10842505269537,2092,95,"SF1;POLR2A;PRPF6;RBM5;SF3A2;SNRNP70;RNPS1;HNRNPUL1;HNRNPM;SYMPK;POLR2L;U2AF2;PTBP1;CPSF1;RBM22;HNRNPH1;PAPOLA;SRSF4;ELAVL1;HNRNPR;PDCD7;SRRT;PRPF38A;SNRPC;HNRNPA2B1;PCF11;SF3B2;POLR2B;YBX1;CASC3;SRSF5;SRRM1"
